"","ID","LFP","KID1","KID2","KID3","INCH","AGE","TIME"
"9910",4749,0,0,1,0,51780.5564668298,25,1
"9911",4749,1,1,0,1,58673.2972340074,26,2
"9912",4749,0,1,0,1,43899.1396095542,27,3
"9913",4749,0,1,0,1,49723.3539446604,28,4
"9914",4749,0,0,1,1,46932.2335087047,29,5
"9915",4749,0,0,1,2,46451.3124985025,30,6
"9916",4749,0,0,1,1,51582.10040949,31,7
"9917",4749,0,0,0,2,57361.5788400404,32,8
"9918",4749,0,0,0,2,61146.0167505363,33,9
"9919",4752,1,0,0,0,14794.4886221143,49,1
"9920",4752,1,0,0,0,20116.6075668521,50,2
"9921",4752,1,0,0,0,15791.0246897745,51,3
"9922",4752,1,0,0,0,18359.4370143883,52,4
"9923",4752,1,0,0,0,8799.80639802625,53,5
"9924",4752,1,0,0,0,15578.2190051657,54,6
"9925",4752,0,0,0,0,16684.2927180617,55,7
"9926",4752,0,0,0,0,14742.4445996369,56,8
"9927",4752,0,0,0,0,4848.86531068679,57,9
"9928",4753,0,1,0,0,79977.4500862322,26,1
"9929",4753,0,1,1,0,60783.8860041274,26,2
"9930",4753,0,1,1,0,59991.6101143853,28,3
"9931",4753,0,1,1,0,45566.5876521333,29,4
"9932",4753,0,0,1,1,80155.9988077568,30,5
"9933",4753,0,1,1,1,43902.2126568823,31,6
"9934",4753,0,1,1,1,52138.5563943872,32,7
"9935",4753,0,1,0,2,76593.6918109443,34,8
"9936",4753,0,0,1,2,76888.3770209924,34,9
"9937",4754,1,0,0,0,35137.0005164406,27,1
"9938",4754,0,1,0,0,36880.5650918401,28,2
"9939",4754,0,1,0,0,39477.6512646159,29,3
"9940",4754,0,2,0,0,40543.8749981403,30,4
"9941",4754,0,1,1,0,48398.7855283286,31,5
"9942",4754,0,1,1,0,46734.5967900737,32,6
"9943",4754,0,0,2,0,50053.1139704618,32,7
"9944",4754,0,0,1,1,60309.8066196102,34,8
"9945",4754,1,0,1,1,59273.6419699674,35,9
"9946",4760,1,0,0,1,46694.8892608927,48,1
"9947",4760,1,0,0,1,51297.1256820769,49,2
"9948",4760,1,0,0,1,57563.2717457454,50,3
"9949",4760,1,0,0,0,52783.2930439003,52,4
"9950",4760,1,0,0,0,48398.7855283286,52,5
"9951",4760,1,0,0,0,66561.3927496181,53,6
"9952",4760,1,0,0,0,58395.2599335024,54,7
"9953",4760,1,0,0,0,60309.8066196102,55,8
"9954",4760,1,0,0,0,50511.6862811571,56,9
"9955",4761,1,0,0,0,42534.0410417964,47,1
"9956",4761,1,0,0,0,42261.8471755225,48,2
"9957",4761,1,0,0,0,44454.8790578814,49,3
"9958",4761,1,0,0,0,43334.3109110102,50,4
"9959",4761,0,0,0,0,46345.5241505502,51,5
"9960",4761,0,0,0,0,46734.5967900737,52,6
"9961",4761,0,0,0,0,48384.2680703977,53,7
"9962",4761,0,0,0,0,52268.5431661791,54,8
"9963",4761,0,0,0,0,50254.2299254761,55,9
"9964",4764,1,0,0,2,47157.5781768308,50,1
"9965",4764,1,0,0,2,26307.5171363173,51,2
"9966",4764,1,0,0,2,50926.0571582095,52,3
"9967",4764,1,0,0,2,60930.551830731,53,4
"9968",4764,1,0,0,1,41432.4637052412,54,5
"9969",4764,1,0,0,0,71163.8326541604,55,6
"9970",4764,1,0,0,0,50053.1139704618,56,7
"9971",4764,1,0,0,0,50928.603524726,57,8
"9972",4764,1,0,0,0,52992.1993697956,58,9
"9973",4765,1,1,0,0,45308.0500055337,27,1
"9974",4765,1,1,0,0,41071.5111183378,28,2
"9975",4765,1,1,0,0,38372.256865413,29,3
"9976",4765,1,1,0,0,29834.1801467721,30,4
"9977",4765,1,0,1,0,24557.4365054619,31,5
"9978",4765,1,0,1,0,25491.7461918433,32,6
"9979",4765,1,1,1,0,30309.9099778621,33,7
"9980",4765,1,1,0,1,30980.709017296,34,8
"9981",4765,1,1,0,1,29637.0337947174,35,9
"9982",4768,1,0,0,2,43643.9522196665,48,1
"9983",4768,1,0,0,2,41909.5917600681,49,2
"9984",4768,1,0,0,1,44215.0275455187,50,3
"9985",4768,1,0,0,1,45898.6048425713,51,4
"9986",4768,1,0,0,0,46932.2335087047,52,5
"9987",4768,1,0,0,0,46734.5967900737,53,6
"9988",4768,1,0,0,0,58395.2599335024,54,7
"9989",4768,1,1,0,0,52268.5431661791,55,8
"9990",4768,1,1,0,0,45099.6606016434,56,9
"9991",4769,1,0,0,0,36986.194486036,36,1
"9992",4769,1,0,0,0,36880.5650918401,36,2
"9993",4769,1,0,0,0,37898.6208035227,39,3
"9994",4769,1,0,0,0,39976.217748904,40,4
"9995",4769,1,0,0,0,38132.4155032749,41,5
"9996",4769,1,0,0,0,38237.4239663685,42,6
"9997",4769,0,0,0,0,42557.4411988227,43,7
"9998",4769,1,0,0,0,40206.743126275,44,8
"9999",4769,1,0,0,0,47676.7911610549,45,9
"10000",4770,0,0,0,2,39288.6125943086,39,1
"10001",4770,1,0,0,2,27241.3140821189,40,2
"10002",4770,1,0,0,2,41036.2048026679,41,3
"10003",4770,1,0,0,1,24557.1909323247,42,4
"10004",4770,1,0,0,1,27332.1788639082,43,5
"10005",4770,1,0,0,1,25011.4750364652,44,6
"10006",4770,1,0,0,1,30240.2772931968,45,7
"10007",4770,1,0,0,1,31503.3761992868,46,8
"10008",4770,1,0,0,1,24498.0793602327,47,9
"10009",4780,0,0,0,0,6657.51785751551,30,1
"10010",4780,1,0,0,0,9303.92841345256,31,2
"10011",4780,1,0,0,0,1579.10261582459,31,3
"10012",4780,1,0,0,0,7649.763413481,33,4
"10013",4780,1,0,0,0,10266.4440847323,32,5
"10014",4780,1,0,0,0,9856.76203847616,35,6
"10015",4780,1,0,0,0,12513.2329583781,32,7
"10016",4780,0,0,0,0,16082.6607729701,34,8
"10017",4780,0,0,1,0,25771.3837921839,35,9
"10018",4784,0,0,0,4,47157.5781768308,34,1
"10019",4784,0,0,0,4,41909.5917600681,35,2
"10020",4784,0,0,0,3,41056.7280354498,37,3
"10021",4784,1,0,0,2,45898.6048425713,37,4
"10022",4784,1,0,0,2,46932.2335087047,38,5
"10023",4784,1,0,0,1,47867.4015726807,40,6
"10024",4784,1,0,0,1,47272.3104350374,40,7
"10025",4784,1,0,0,1,40206.743126275,41,8
"10026",4784,1,0,0,1,45099.6606016434,42,9
"10027",4785,1,0,0,0,58807.813046494,23,1
"10028",4785,1,2,0,0,40233.2883356939,24,2
"10029",4785,1,2,0,0,47373.1077673139,25,3
"10030",4785,1,2,0,0,78027.7646979614,26,4
"10031",4785,1,0,2,0,87998.055796967,27,5
"10032",4785,1,0,2,0,99134.2231244131,28,6
"10033",4785,1,0,2,0,104276.364023403,29,7
"10034",4785,1,0,0,2,80413.7129738738,30,8
"10035",4785,1,0,0,2,83756.5788470694,31,9
"10036",4790,1,0,0,1,38835.4978347356,33,1
"10037",4790,1,0,0,1,46938.8044813533,34,2
"10038",4790,1,0,0,1,36319.4975992576,35,3
"10039",4790,1,0,0,1,45898.6048425713,35,4
"10040",4790,1,0,0,1,47518.7666801891,36,5
"10041",4790,1,0,0,1,47972.3460543887,38,6
"10042",4790,1,0,0,1,48356.6968961288,38,7
"10043",4790,1,0,0,1,44227.4094866223,40,8
"10044",4790,1,0,0,1,39945.4479091459,40,9
"10045",4800,1,0,0,3,24965.7458920775,34,1
"10046",4800,1,0,0,3,40233.2883356939,35,2
"10047",4800,1,0,0,3,51636.80642499,36,3
"10048",4800,1,0,0,3,50182.4177346365,36,4
"10049",4800,1,0,0,2,43998.9038460367,38,5
"10050",4800,1,0,0,2,59905.284365277,39,6
"10051",4800,1,0,0,1,59368.5557078614,40,7
"10052",4800,1,0,0,0,56691.5245666225,41,8
"10053",4800,1,0,0,0,55150.4398405611,42,9
"10054",4806,1,1,0,3,84143.5880463625,38,1
"10055",4806,0,1,0,2,93044.206694703,38,2
"10056",4806,0,1,1,2,85271.8783707517,40,3
"10057",4806,0,1,1,1,64257.9030588501,41,4
"10058",4806,1,1,1,1,65998.6786266626,42,5
"10059",4806,1,0,1,1,49566.9718109038,43,6
"10060",4806,1,1,1,1,57004.7570299407,44,7
"10061",4806,1,0,1,1,62990.5503702241,45,8
"10062",4806,1,0,0,2,57985.6009949788,46,9
"10063",4807,1,0,0,0,49006.5871651776,51,1
"10064",4807,1,0,0,0,50291.4318186238,52,2
"10065",4807,1,0,0,0,55268.5881554274,53,3
"10066",4807,1,0,0,0,76498.0095100772,54,4
"10067",4807,1,0,0,0,65998.6786266626,55,5
"10068",4807,1,0,0,0,63729.3188377498,56,6
"10069",4807,1,0,0,0,85506.6987663295,57,7
"10070",4807,1,0,0,0,67010.8616893271,58,8
"10071",4807,1,0,0,0,70871.2408166914,59,9
"10072",4809,0,1,0,0,42164.3349784958,23,1
"10073",4809,0,2,0,0,41071.5111183378,24,2
"10074",4809,0,1,1,0,39651.3391195652,25,3
"10075",4809,0,1,1,0,47428.5667405746,26,4
"10076",4809,0,0,2,0,45612.1770306757,27,5
"10077",4809,0,0,1,1,42627.7189399929,29,6
"10078",4809,0,0,1,1,40320.286162327,29,7
"10079",4809,0,0,0,2,41680.9721378491,30,8
"10080",4809,0,0,0,2,42522.5584009414,31,9
"10081",4812,1,1,0,0,36986.194486036,33,1
"10082",4812,1,1,0,0,38556.886454893,34,2
"10083",4812,1,0,1,0,42635.8189760706,35,3
"10084",4812,1,0,1,0,53548.3359127024,35,4
"10085",4812,1,1,1,0,52798.602418635,37,5
"10086",4812,0,1,0,1,83555.8040839241,37,6
"10087",4812,0,1,0,1,65346.5549007397,39,7
"10088",4812,0,0,1,1,62990.5503702241,40,8
"10089",4812,0,0,1,1,54119.5084689828,40,9
"10090",4816,1,0,1,1,46232.578920839,33,1
"10091",4816,1,0,0,2,36880.5650918401,34,2
"10092",4816,1,0,0,2,36319.4975992576,35,3
"10093",4816,1,0,0,2,42838.8208640051,36,4
"10094",4816,1,0,0,2,45465.542029686,37,5
"10095",4816,1,0,0,2,49566.9718109038,38,6
"10096",4816,1,0,0,2,44491.3470085251,39,7
"10097",4816,1,0,0,2,43584.2009440949,40,8
"10098",4816,1,0,0,2,55408.0406339037,41,9
"10099",4819,1,0,0,2,31808.2191751691,29,1
"10100",4819,1,0,0,2,35204.1763198973,30,2
"10101",4819,1,0,0,2,39477.6512646159,31,3
"10102",4819,1,0,0,2,44368.7201936297,32,4
"10103",4819,1,0,0,2,40332.38406277,33,5
"10104",4819,1,0,0,2,42202.721986766,34,6
"10105",4819,1,0,0,2,44491.3470085251,35,7
"10106",4819,1,0,0,2,48248.0166392509,36,8
"10107",4819,1,0,0,1,47161.3509339932,37,9
"10108",4830,1,0,0,0,31438.2316584156,20,1
"10109",4830,1,0,0,0,36880.5650918401,21,2
"10110",4830,1,0,0,0,28423.7402711773,22,3
"10111",4830,1,0,0,0,11168.6608859297,23,4
"10112",4830,1,0,0,0,16484.9809514974,24,5
"10113",4830,1,0,0,0,19104.5537146861,25,6
"10114",4830,1,1,0,0,18669.7342057692,26,7
"10115",4830,1,1,0,0,21170.1404818571,27,8
"10116",4830,1,1,0,0,21870.8067188977,28,9
"10117",4831,1,0,0,0,53629.7912736813,31,1
"10118",4831,1,0,0,0,64540.6153527253,32,2
"10119",4831,1,0,0,0,56116.7712726578,33,3
"10120",4831,1,0,0,0,116995.412077708,34,4
"10121",4831,1,1,0,0,133668.749527608,35,5
"10122",4831,1,1,0,0,132676.617623782,36,6
"10123",4831,1,1,0,0,132770.851471352,37,7
"10124",4831,0,0,1,0,102478.674268818,38,8
"10125",4831,0,1,1,0,60201.9486274629,39,9
"10126",4838,1,1,0,0,24928.8239171581,22,1
"10127",4838,1,0,1,0,1760.2040168871,23,2
"10128",4838,1,0,1,0,15791.0246897745,24,3
"10129",4838,1,0,1,0,19314.1255312321,25,4
"10130",4838,1,0,0,1,14666.3495146889,26,5
"10131",4838,1,0,0,1,24178.7638491977,27,6
"10132",4838,1,0,0,1,20855.3752550856,28,7
"10133",4838,1,0,0,1,28814.6725519244,29,8
"10134",4838,1,0,0,1,23194.0254318488,30,9
"10135",4840,1,1,1,0,27739.703353665,26,1
"10136",4840,0,1,2,0,20116.6075668521,26,2
"10137",4840,0,1,1,1,23686.4871009324,28,3
"10138",4840,0,1,1,1,27539.0423879852,29,4
"10139",4840,1,0,1,2,21999.5218937052,30,5
"10140",4840,1,0,1,2,28324.1478298091,31,6
"10141",4840,1,0,1,2,27807.192799281,32,7
"10142",4840,1,0,0,3,24123.940303526,32,8
"10143",4840,0,0,0,3,36079.8566119946,34,9
"10144",4841,0,1,0,0,41609.3424849326,32,1
"10145",4841,0,1,0,0,46938.8044813533,33,2
"10146",4841,0,1,0,0,53689.3533928556,34,3
"10147",4841,1,0,1,0,56608.2492478647,35,4
"10148",4841,0,0,1,0,54265.2859295439,36,5
"10149",4841,0,1,1,0,59480.2735744822,37,6
"10150",4841,0,1,0,1,65346.5549007397,38,7
"10151",4841,0,1,0,1,71031.5909483355,39,8
"10152",4841,0,0,1,1,70871.2408166914,40,9
"10153",4842,1,0,0,0,7952.03380930074,48,1
"10154",4842,1,0,0,0,10058.305599553,49,2
"10155",4842,1,0,0,0,9474.62072380906,50,3
"10156",4842,1,0,0,0,6119.80798491331,51,4
"10157",4842,1,0,0,0,14213.1518277864,52,5
"10158",4842,1,0,0,0,7081.00410944698,54,6
"10159",4842,1,0,0,0,5561.43251142856,54,7
"10160",4842,1,0,0,0,9381.55681521687,55,8
"10161",4842,1,0,0,0,10308.5095187638,56,9
"10162",4845,1,0,0,1,70273.4964280158,41,1
"10163",4845,1,0,0,1,70407.8470702129,42,2
"10164",4845,1,0,0,0,66322.2025364286,43,3
"10165",4845,1,0,0,0,68847.555582198,44,4
"10166",4845,1,0,0,0,73331.8273265957,45,5
"10167",4845,1,0,0,0,94177.8222259264,46,6
"10168",4845,1,0,0,0,91763.5097216535,47,7
"10169",4845,1,0,0,0,80413.7129738738,48,8
"10170",4845,1,0,0,0,96220.7201850087,49,9
"10171",4846,1,1,1,1,27739.703353665,28,1
"10172",4846,1,1,1,1,38556.886454893,30,2
"10173",4846,1,1,0,2,36319.4975992576,31,3
"10174",4846,1,0,1,2,34424.0249739864,32,4
"10175",4846,1,0,1,2,36665.810286098,33,5
"10176",4846,1,0,1,2,35405.0590525489,34,6
"10177",4846,1,0,0,3,37539.53788017,35,7
"10178",4846,1,0,0,3,33505.671433282,36,8
"10179",4846,1,0,0,3,37368.3736003327,37,9
"10180",4847,1,0,0,0,46232.578920839,55,1
"10181",4847,1,0,0,0,39395.2291346011,56,2
"10182",4847,1,0,0,0,43109.5573599502,57,3
"10183",4847,1,0,0,0,41155.7940766461,58,4
"10184",4847,1,0,0,0,46345.5241505502,59,5
"10185",4847,1,0,0,0,42486.0047210518,60,6
"10186",4847,1,0,0,0,38929.9828472706,61,7
"10187",4847,1,0,0,0,38582.3423994909,62,8
"10188",4847,0,0,0,0,47032.7760305413,63,9
"10189",4849,1,0,0,2,25964.3572111874,35,1
"10190",4849,1,0,0,2,46938.8044813533,35,2
"10191",4849,1,0,0,1,35529.9044594229,35,3
"10192",4849,1,0,0,1,24881.5041197584,37,4
"10193",4849,1,0,0,1,32705.8748575223,38,5
"10194",4849,1,0,0,1,26416.3918536262,39,6
"10195",4849,1,0,0,1,28085.2554351765,40,7
"10196",4849,1,0,0,1,25732.2410448441,41,8
"10197",4849,1,0,0,0,23971.2386235417,42,9
"10198",4857,1,0,0,3,40499.7062507328,38,1
"10199",4857,1,0,0,3,51816.8155455536,38,2
"10200",4857,1,0,0,3,39477.6512646159,39,3
"10201",4857,1,0,0,2,36443.5584896733,40,4
"10202",4857,1,0,0,2,38132.4155032749,41,5
"10203",4857,1,0,0,1,37670.7797512253,42,6
"10204",4857,1,0,0,1,39903.1281677877,43,7
"10205",4857,1,0,0,0,38196.1498405246,44,8
"10206",4857,1,0,0,0,38656.8782242564,45,9
"10207",4858,1,0,0,1,14110.239239239,45,1
"10208",4858,0,0,0,1,17786.4284706197,47,2
"10209",4858,1,0,0,0,9627.79012244983,47,3
"10210",4858,1,0,0,0,16676.4862959149,48,4
"10211",4858,1,0,0,0,7333.17608142219,49,5
"10212",4858,1,0,0,0,5098.32839857276,50,6
"10213",4858,1,0,0,0,4971.91819819358,50,7
"10214",4858,1,0,0,0,7048.23140644111,53,8
"10215",4858,1,0,0,0,34791.2083421849,53,9
"10216",4862,1,0,0,1,6509.57858747123,21,1
"10217",4862,1,0,0,1,20116.6075668521,24,2
"10218",4862,0,0,0,1,8463.99023171948,26,3
"10219",4862,0,0,0,1,10709.6662447389,26,4
"10220",4862,0,0,0,1,5646.54425086942,28,5
"10221",4862,0,0,0,1,20131.2980517505,29,6
"10222",4862,0,0,0,2,44491.3470085251,30,7
"10223",4862,0,0,0,1,37526.0260788033,33,8
"10224",4862,0,0,0,1,29637.0337947174,34,9
"10225",4880,1,0,1,0,19016.475234033,28,1
"10226",4880,0,0,1,0,36198.0308526973,29,2
"10227",4880,1,0,0,1,17370.1240355283,30,3
"10228",4880,0,0,0,1,25384.9053805971,30,4
"10229",4880,1,0,0,1,6417.99472652538,31,5
"10230",4880,1,0,0,1,35770.5425544226,32,6
"10231",4880,1,0,0,1,41877.7525707549,33,7
"10232",4880,1,0,0,1,17223.1898185579,34,8
"10233",4880,1,0,0,1,17296.3884746156,35,9
"10234",4882,1,0,1,1,72123.1244995601,28,1
"10235",4882,1,0,1,1,29336.859271324,29,2
"10236",4882,1,0,1,1,45004.6006413001,30,3
"10237",4882,1,0,0,2,47045.9470516867,31,4
"10238",4882,1,0,0,2,43998.9038460367,32,5
"10239",4882,1,0,0,2,44256.1666478535,33,6
"10240",4882,1,0,0,2,59785.5935272813,34,7
"10241",4882,1,0,0,1,35783.7801039634,35,8
"10242",4882,1,0,0,1,33502.6560585469,36,9
"10243",4884,1,0,1,1,35950.5621491816,26,1
"10244",4884,0,1,1,1,31515.9800703727,27,2
"10245",4884,0,1,1,1,31581.9173491745,27,3
"10246",4884,1,0,1,2,41959.0742672827,29,4
"10247",4884,1,0,1,2,45465.542029686,30,5
"10248",4884,1,0,1,2,45318.4720555247,31,6
"10249",4884,1,0,0,3,38929.9828472706,32,7
"10250",4884,1,0,0,3,37526.0260788033,33,8
"10251",4884,1,0,0,3,36079.8566119946,33,9
"10252",4890,1,1,0,0,20342.4273251081,22,1
"10253",4890,1,1,0,0,21627.0256696922,23,2
"10254",4890,1,1,0,0,25260.823592879,24,3
"10255",4890,1,0,1,0,22949.2377171944,25,4
"10256",4890,1,0,1,0,32192.5391091488,25,5
"10257",4890,1,1,1,0,29457.0927355717,27,6
"10258",4890,1,1,0,1,31978.2096054328,28,7
"10259",4890,1,1,0,1,28814.6725519244,29,8
"10260",4890,1,0,1,1,33502.6560585469,29,9
"10261",4895,0,0,1,0,52496.4065725488,29,1
"10262",4895,0,0,1,0,56024.8151923669,30,2
"10263",4895,1,1,1,0,59145.1576228276,31,3
"10264",4895,1,1,0,1,106488.257517382,32,4
"10265",4895,1,1,0,1,106088.613470758,33,5
"10266",4895,1,0,1,1,129157.775254666,35,6
"10267",4895,1,0,1,1,133071.252921455,35,7
"10268",4895,0,1,1,1,75380.9598331343,37,8
"10269",4895,1,1,0,2,37658.3504448557,38,9
"10270",4900,0,0,2,0,47157.5781768308,30,1
"10271",4900,0,0,1,1,41071.5111183378,31,2
"10272",4900,0,0,1,1,47373.1077673139,32,3
"10273",4900,0,1,0,2,53548.3359127024,33,4
"10274",4900,0,1,0,2,25336.213121793,34,5
"10275",4900,0,1,0,2,79307.6601454508,35,6
"10276",4900,0,0,1,2,47313.9283774291,36,7
"10277",4900,0,0,1,2,47289.8044260871,37,8
"10278",4900,0,0,1,2,79891.1210662011,38,9
"10279",4910,1,0,0,1,27739.703353665,51,1
"10280",4910,1,0,0,1,26822.0610128537,52,2
"10281",4910,0,0,0,1,25265.6236053484,53,3
"10282",4910,0,0,0,0,27539.0423879852,53,4
"10283",4910,0,0,0,0,29560.0775932651,55,5
"10284",4910,0,0,0,0,30747.0704875884,56,6
"10285",4910,0,0,0,0,30587.9065793707,57,7
"10286",4910,0,0,0,0,33505.671433282,58,8
"10287",4910,0,0,0,0,34791.2083421849,58,9
"10288",4912,1,0,0,0,40684.8066193347,51,1
"10289",4912,1,0,0,0,43807.486218926,52,2
"10290",4912,1,0,0,0,44407.3377764108,53,3
"10291",4912,1,0,0,0,43276.2818225618,54,4
"10292",4912,1,0,0,0,44641.5357738736,55,5
"10293",4912,1,0,0,0,35984.3715655381,56,6
"10294",4912,1,0,0,0,43153.9830793488,57,7
"10295",4912,1,0,0,0,43671.0198601442,58,8
"10296",4912,1,0,0,0,40526.4448796352,59,9
"10297",4913,1,0,0,3,49561.5197438738,31,1
"10298",4913,1,0,0,3,38556.886454893,32,2
"10299",4913,1,0,0,3,33161.0077726089,33,3
"10300",4913,0,0,0,3,44368.7201936297,34,4
"10301",4913,1,0,0,3,42532.3397141815,35,5
"10302",4913,0,0,0,3,39653.7182712862,36,6
"10303",4913,0,0,0,3,25026.4864244531,36,7
"10304",4913,0,0,0,3,40206.743126275,38,8
"10305",4913,0,0,0,2,38656.8782242564,39,9
"10306",4914,1,0,0,1,21396.5291798801,38,1
"10307",4914,1,0,0,1,21792.9979014255,39,2
"10308",4914,1,0,0,1,22581.1326930605,40,3
"10309",4914,1,0,0,0,39778.8244225819,41,4
"10310",4914,1,0,0,0,23466.0505931361,42,5
"10311",4914,1,0,0,0,22659.1721414948,43,6
"10312",4914,1,0,0,0,24331.3275837507,44,7
"10313",4914,1,0,0,0,24123.940303526,45,8
"10314",4914,1,0,0,0,20359.2981893676,46,9
"10315",4915,0,0,0,2,35876.5802187052,37,1
"10316",4915,0,0,0,2,36880.5650918401,38,2
"10317",4915,0,0,0,2,39477.6512646159,39,3
"10318",4915,0,0,0,2,39778.8244225819,40,4
"10319",4915,0,0,0,1,38132.4155032749,41,5
"10320",4915,0,0,0,1,36821.2351554568,42,6
"10321",4915,0,0,0,1,38929.9828472706,43,7
"10322",4915,0,0,0,1,38866.5786636773,44,8
"10323",4915,0,0,0,1,36079.8566119946,45,9
"10324",4917,1,0,0,0,40684.8066193347,48,1
"10325",4917,1,0,0,0,40233.2883356939,49,2
"10326",4917,1,0,0,0,39477.6512646159,50,3
"10327",4917,1,0,0,0,43756.6989971957,51,4
"10328",4917,1,0,0,0,46932.2335087047,52,5
"10329",4917,1,0,0,0,49566.9718109038,53,6
"10330",4917,1,0,0,0,52833.4609982973,54,7
"10331",4917,1,0,0,0,50928.603524726,55,8
"10332",4917,1,0,0,0,52831.3477021235,56,9
"10333",4923,1,0,1,0,44383.3642874362,26,1
"10334",4923,1,0,1,0,46938.8044813533,27,2
"10335",4923,1,0,1,0,56847.6408206443,28,3
"10336",4923,1,0,0,1,72978.4886005484,28,4
"10337",4923,1,1,0,1,61892.2345952895,29,5
"10338",4923,1,1,0,1,60613.3230376555,30,6
"10339",4923,1,0,1,1,73689.0874462991,31,7
"10340",4923,1,0,1,1,75722.4529646541,33,8
"10341",4923,1,0,1,1,83756.5788470694,33,9
"10342",4931,0,1,0,0,110958.329511027,33,1
"10343",4931,0,1,0,0,108964.781118965,34,2
"10344",4931,0,1,1,0,113695.602198772,35,3
"10345",4931,0,1,1,0,120866.269180997,36,4
"10346",4931,0,1,1,0,120263.446148554,37,5
"10347",4931,0,0,1,1,130290.258730533,38,6
"10348",4931,1,0,1,1,139036.254243445,39,7
"10349",4931,1,0,1,1,174227.988627845,40,8
"10350",4931,1,0,0,2,167513.629988111,41,9
"10351",4934,0,0,1,3,78595.5216239869,38,1
"10352",4934,0,0,0,4,88848.6820459435,39,2
"10353",4934,1,0,0,4,86851.062037019,41,3
"10354",4934,0,0,0,3,95469.2991580586,41,4
"10355",4934,1,0,0,2,107064.849505225,42,5
"10356",4934,1,0,0,2,118960.882551569,43,6
"10357",4934,1,0,0,1,100105.509124734,45,7
"10358",4934,1,0,0,1,100516.784250024,45,8
"10359",4934,1,0,0,1,110816.393707546,47,9
"10360",4946,0,0,0,4,31438.2316584156,46,1
"10361",4946,1,0,0,3,41909.5917600681,47,2
"10362",4946,1,0,0,3,36319.4975992576,48,3
"10363",4946,1,0,0,3,30598.9202080735,48,4
"10364",4946,1,0,0,2,43998.9038460367,50,5
"10365",4946,1,0,0,2,39653.7182712862,50,6
"10366",4946,1,0,0,1,41710.5761362428,53,7
"10367",4946,1,0,0,1,34845.8734401554,54,8
"10368",4946,1,0,0,0,51542.3974797643,55,9
"10369",4948,1,1,0,0,83218.9196002897,31,1
"10370",4948,1,1,0,0,73760.6005393648,32,2
"10371",4948,0,3,0,0,75796.6973423626,33,3
"10372",4948,0,2,1,0,65787.8204081391,34,4
"10373",4948,0,2,1,0,61598.9435985271,35,5
"10374",4948,0,0,3,0,63729.3188377498,36,6
"10375",4948,0,0,2,1,69517.9311198068,37,7
"10376",4948,0,0,2,1,73711.9346045339,38,8
"10377",4948,0,0,0,3,70871.2408166914,39,9
"10378",4952,0,1,0,1,68424.7581927122,34,1
"10379",4952,0,1,0,1,67055.1034562191,34,2
"10380",4952,0,1,0,1,73427.9549702531,35,3
"10381",4952,0,0,1,1,82617.7642544994,37,4
"10382",4952,0,0,1,1,87998.055796967,38,5
"10383",4952,0,0,0,2,96301.5795461412,39,6
"10384",4952,0,0,0,2,97324.8858885817,40,7
"10385",4952,0,0,0,2,93815.934690868,41,8
"10386",4952,0,0,0,2,100507.738146522,42,9
"10387",4956,0,0,0,3,20712.2791699948,34,1
"10388",4956,0,0,0,3,31012.9457148511,35,2
"10389",4956,0,0,0,3,15475.215141866,36,3
"10390",4956,0,0,0,3,4130.868688351,37,4
"10391",4956,0,0,0,2,1965.28981111342,38,5
"10392",4956,0,0,0,1,4390.22606417655,39,6
"10393",4956,0,0,0,1,14181.6619921696,40,7
"10394",4956,0,0,0,1,19567.2396428584,41,8
"10395",4956,0,0,0,0,16081.2616423459,42,9
"10396",4958,1,0,0,3,42534.0410417964,37,1
"10397",4958,1,0,0,3,39113.3844227435,38,2
"10398",4958,1,0,0,3,37424.8424677345,39,3
"10399",4958,1,0,0,3,41308.765659497,41,4
"10400",4958,1,0,0,3,39918.6934228005,42,5
"10401",4958,1,0,0,3,43160.0250599087,42,6
"10402",4958,1,0,0,3,37539.53788017,43,7
"10403",4958,1,0,0,2,40206.743126275,44,8
"10404",4958,1,0,0,2,42264.8056083686,45,9
"10405",4959,1,1,0,0,44383.3642874362,28,1
"10406",4959,1,1,0,0,18104.9561461268,29,2
"10407",4959,1,1,0,0,24695.5908849582,30,3
"10408",4959,1,1,1,0,43920.2162545569,31,4
"10409",4959,1,1,1,0,42532.3397141815,31,5
"10410",4959,1,1,1,0,15578.2190051657,33,6
"10411",4959,1,0,1,1,21439.322181154,34,7
"10412",4959,1,0,1,1,19352.8117891128,35,8
"10413",4959,1,0,1,1,19070.7304217916,36,9
"10414",4960,1,0,0,3,66575.3721098769,35,1
"10415",4960,0,0,0,3,102259.604394253,36,2
"10416",4960,0,0,0,3,82113.6875851931,37,3
"10417",4960,0,0,0,3,107096.973778477,38,4
"10418",4960,1,0,0,3,92397.9434178961,38,5
"10419",4960,1,0,0,2,84972.2490159284,40,6
"10420",4960,1,0,0,2,83421.3874737552,41,7
"10421",4960,1,0,0,1,83094.1847953808,42,8
"10422",4960,1,0,0,1,90199.5755152243,43,9
"10423",4966,1,1,1,0,53629.7912736813,36,1
"10424",4966,1,0,1,1,60349.6242303453,37,2
"10425",4966,1,0,1,1,47373.1077673139,39,3
"10426",4966,1,0,1,1,55078.2400655477,40,4
"10427",4966,1,0,1,1,60132.1548552692,40,5
"10428",4966,1,0,0,2,63729.3188377498,41,6
"10429",4966,1,0,0,2,66737.3469838721,42,7
